utterance_id,wav_path,text
speech_0032_6d19ea1a2787_seg_020,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0032_6d19ea1a2787_seg_020.wav,Ahora termino con una lectura firma y natural.
speech_0032_6d19ea1a2787_seg_021,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0032_6d19ea1a2787_seg_021.wav,"Mi voz puede ser suave o intensa, rápido, pausada, seria o expresiva."
speech_0032_6d19ea1a2787_seg_022,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0032_6d19ea1a2787_seg_022.wav,"Pueden narrar, explicar, preguntar, convencer y acompañar, cada frase tiene un ritmo diferente Y cada palabra me permite mostrar una parte distinta de mi manera de hablar."
speech_0033_87b93568f40e_seg_001,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_001.wav,"a veces una conversación empieza de la forma más sencilla, buenos días, como estas, una especial, dos frases cortas, cotidianas, casi automáticas, pero incluso ahí lo puedes cambiarlo todo,"
speech_0033_87b93568f40e_seg_002,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_002.wav,"podemos sonar alegres, cansados, sorprendidos, distraídos o realmente interesados, Esta vez quiero hablar con naturalidad, ayer es al día de casa un poco más temprano de lo habitual, el cielo estaba despejado, aunque todavía quedaban algunas muves sobre"
speech_0033_87b93568f40e_seg_004,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_004.wav,"ahora, durante unos segundos no supe que responder, después pensé, bueno, veamos que podemos hacer, aquí cambia la intención, no hay problema, podemos reorganizarnos, primero"
speech_0033_87b93568f40e_seg_005,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_005.wav,"resolvemos lo urgente, después revisamos lo importante y finalmente dejamos preparado lo que sigue, ahora con más energía, perfecto, ya tenemos una dirección, hagamos lo bien hagamos lo rápido y sobre todo hagámoslo con claridad ahora al espacio, hay momentos"
speech_0033_87b93568f40e_seg_006,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_006.wav,"en los que una voz tranquila transmite más que una voz fuerte, una pavosa breve puede generar atención, una frase sencilla puede sonar segura y segura si se pronuncia sin prisa, por ejemplo, no necesito levantar la voz para hablar con firmeza, también puedo expresar"
speech_0033_87b93568f40e_seg_007,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_007.wav,"duda, tal vez deberíamos revisar esa decisión una vez más, curiosidad, ¿qué pasaría si probaríamos un alternativa completamente diferente? sorpresa, vaya, eso así que no me lo esperaba, alegría, ¿qué buena noticia me encanta escuchar eso? seriedad, necesitamos hablar de este tema con"
speech_0033_87b93568f40e_seg_008,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_008.wav,"atención, ahora practicó las palabras con unidos variados, ferrocarril, carretera, fotografía, refrigerador, extraordinario responsabilidad, brisa, abrazo, blanco, problema, público, próximo,"
speech_0033_87b93568f40e_seg_009,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_009.wav,"chocolate, lluvia, llave, jardín, naranja y tarra. 33 personas llegaron temprano pero solamente 27 encontraron haciendo, la presentación comenzó a las 9 y 45 y terminó aproximadamente"
speech_0033_87b93568f40e_seg_010,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_010.wav,"una hora después y ahora una frase larga sin perder claridad. Cuando hablamos durante varios minutos es importante mantener una respiración cómoda, parar la entonación y permitir que algunas palabras tengan una fuerza más que otras, porque una voz completamente"
speech_0033_87b93568f40e_seg_011,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_011.wav,uniforme puede hacer que incluso una buena historia fierta parte de su efecto.
speech_0033_87b93568f40e_seg_012,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0033_87b93568f40e_seg_012.wav,"cambio, imagina que estás contando algo que realmente te importa, hay ideas que queremos explicar, hay historia que queremos compartir, hay preguntas que todavía no sabemos responder, y en cada una de ellas aparece nuestra voz, no"
speech_0023_fcefc8faaf26_seg_001,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0023_fcefc8faaf26_seg_001.wav,"El que habla verdad declara justicia, pero el testigo mentiroso habla en gaño."
speech_0023_fcefc8faaf26_seg_002,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0023_fcefc8faaf26_seg_002.wav,"Hay quienes hablan como dando golpes de espada, pero la lengua de los sabios es medicina."
speech_0023_fcefc8faaf26_seg_003,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0023_fcefc8faaf26_seg_003.wav,"Los labios verdaderos permanecen para siempre, pero la lengua mentirosa solo por un momento."
speech_0023_fcefc8faaf26_seg_004,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0023_fcefc8faaf26_seg_004.wav,"Hay engaño en el corazón de los que planean el mal, pero alegría en los que piensan bien."
speech_0023_fcefc8faaf26_seg_005,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0023_fcefc8faaf26_seg_005.wav,"Ninguna desgracia le ocurrirá al justo, pero los malvados estarán llenos de mal."
speech_0023_fcefc8faaf26_seg_006,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0023_fcefc8faaf26_seg_006.wav,"Los sabios mentirosos son abominación al Señor, pero los que actuan con verdad le agradan."
speech_0023_fcefc8faaf26_seg_007,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0023_fcefc8faaf26_seg_007.wav,"El hombre prudente guarda el conocimiento, pero el corazón de los necios proclama la necesidad."
speech_0023_fcefc8faaf26_seg_008,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0023_fcefc8faaf26_seg_008.wav,"La mano de los gentiles gobernará, pero la pereza terminará en servidumbre, la preocupación en el corazón del hombre lo deprime, pero la buena palabra lo alegra."
speech_0023_fcefc8faaf26_seg_009,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0023_fcefc8faaf26_seg_009.wav,"El justo beneficia es prójimo, pero el camino de los malvados lo hace extraviar."
speech_0023_fcefc8faaf26_seg_011,D:\Proyectos\LYKENOX-Voice-Engine\datasets\lykenox\identity_voice\prepared\speech_segmented\wav\speech_0023_fcefc8faaf26_seg_011.wav,"el camino de la justicia está la vida, y por su senda no hay muerte."
